session_id,group_id,treatment,Nc,Np,Nd,supergame,pair_id,round,player_id,partner_id,type_start,type_current,action,opponent_action,payoff,cum_payoff
2,2,cooperative,1,1,4,6,1,2,31,35,grim,defector,D,D,15.0,30.0
2,2,cooperative,1,1,4,6,1,3,35,31,defector,defector,D,D,15.0,45.0
2,2,cooperative,1,1,4,6,1,3,31,35,grim,defector,D,D,15.0,45.0
2,2,cooperative,1,1,4,6,1,4,35,31,defector,defector,D,D,15.0,60.0
2,2,cooperative,1,1,4,6,1,4,31,35,grim,defector,D,D,15.0,60.0
2,2,cooperative,1,1,4,6,1,5,35,31,defector,defector,D,D,15.0,75.0
2,2,cooperative,1,1,4,6,1,5,31,35,grim,defector,D,D,15.0,75.0
2,2,cooperative,1,1,4,6,1,6,35,31,defector,defector,D,D,15.0,90.0
2,2,cooperative,1,1,4,6,1,6,31,35,grim,defector,D,D,15.0,90.0
2,2,cooperative,1,1,4,6,1,7,35,31,defector,defector,D,D,15.0,105.0
2,2,cooperative,1,1,4,6,1,7,31,35,grim,defector,D,D,15.0,105.0
2,2,cooperative,1,1,4,6,1,8,35,31,defector,defector,D,D,15.0,120.0
2,2,cooperative,1,1,4,6,1,8,31,35,grim,defector,D,D,15.0,120.0
2,2,cooperative,1,1,4,6,2,1,34,36,defector,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,6,2,1,36,34,punisher,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,6,3,1,32,33,defector,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,6,3,1,33,32,defector,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,7,1,1,33,31,defector,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,7,1,1,31,33,grim,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,7,1,2,33,31,defector,defector,D,D,15.0,30.0
2,2,cooperative,1,1,4,7,1,2,31,33,grim,defector,D,D,15.0,30.0
2,2,cooperative,1,1,4,7,1,3,33,31,defector,defector,D,D,15.0,45.0
2,2,cooperative,1,1,4,7,1,3,31,33,grim,defector,D,D,15.0,45.0
2,2,cooperative,1,1,4,7,1,4,33,31,defector,defector,D,D,15.0,60.0
2,2,cooperative,1,1,4,7,1,4,31,33,grim,defector,D,D,15.0,60.0
2,2,cooperative,1,1,4,7,1,5,33,31,defector,defector,D,D,15.0,75.0
2,2,cooperative,1,1,4,7,1,5,31,33,grim,defector,D,D,15.0,75.0
2,2,cooperative,1,1,4,7,2,1,35,34,defector,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,7,2,1,34,35,defector,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,7,3,1,36,32,punisher,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,7,3,1,32,36,defector,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,7,3,2,36,32,punisher,defector,D,D,15.0,30.0
2,2,cooperative,1,1,4,7,3,2,32,36,defector,defector,D,D,15.0,30.0
2,2,cooperative,1,1,4,7,3,3,36,32,punisher,defector,D,D,15.0,45.0
2,2,cooperative,1,1,4,7,3,3,32,36,defector,defector,D,D,15.0,45.0
2,2,cooperative,1,1,4,7,3,4,36,32,punisher,defector,D,D,15.0,60.0
2,2,cooperative,1,1,4,7,3,4,32,36,defector,defector,D,D,15.0,60.0
2,2,cooperative,1,1,4,8,1,1,32,31,defector,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,8,1,1,31,32,grim,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,8,1,2,32,31,defector,defector,D,D,15.0,30.0
2,2,cooperative,1,1,4,8,1,2,31,32,grim,defector,D,D,15.0,30.0
2,2,cooperative,1,1,4,8,1,3,32,31,defector,defector,D,D,15.0,45.0
2,2,cooperative,1,1,4,8,1,3,31,32,grim,defector,D,D,15.0,45.0
2,2,cooperative,1,1,4,8,2,1,33,36,defector,grim,C,D,12.0,12.0
2,2,cooperative,1,1,4,8,2,1,36,33,punisher,defector,D,C,21.0,21.0
2,2,cooperative,1,1,4,8,2,2,33,36,defector,grim,D,D,15.0,27.0
2,2,cooperative,1,1,4,8,2,2,36,33,punisher,defector,D,D,15.0,36.0
2,2,cooperative,1,1,4,8,2,3,33,36,defector,grim,D,D,15.0,42.0
2,2,cooperative,1,1,4,8,2,3,36,33,punisher,defector,D,D,15.0,51.0
2,2,cooperative,1,1,4,8,3,1,34,35,defector,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,8,3,1,35,34,defector,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,8,3,2,34,35,defector,defector,D,D,15.0,30.0
2,2,cooperative,1,1,4,8,3,2,35,34,defector,defector,D,D,15.0,30.0
2,2,cooperative,1,1,4,8,3,3,34,35,defector,defector,D,D,15.0,45.0
2,2,cooperative,1,1,4,8,3,3,35,34,defector,defector,D,D,15.0,45.0
2,2,cooperative,1,1,4,8,3,4,34,35,defector,defector,D,D,15.0,60.0
2,2,cooperative,1,1,4,8,3,4,35,34,defector,defector,D,D,15.0,60.0
2,2,cooperative,1,1,4,9,1,1,32,31,defector,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,9,1,1,31,32,grim,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,9,1,2,32,31,defector,defector,D,D,15.0,30.0
2,2,cooperative,1,1,4,9,1,2,31,32,grim,defector,D,D,15.0,30.0
2,2,cooperative,1,1,4,9,2,1,33,35,defector,grim,C,D,12.0,12.0
2,2,cooperative,1,1,4,9,2,1,35,33,defector,defector,D,C,21.0,21.0
2,2,cooperative,1,1,4,9,3,1,34,36,defector,grim,C,D,12.0,12.0
2,2,cooperative,1,1,4,9,3,1,36,34,punisher,defector,D,C,21.0,21.0
2,2,cooperative,1,1,4,9,3,2,34,36,defector,grim,D,D,15.0,27.0
2,2,cooperative,1,1,4,9,3,2,36,34,punisher,defector,D,D,15.0,36.0
2,2,cooperative,1,1,4,9,3,3,34,36,defector,grim,D,D,15.0,42.0
2,2,cooperative,1,1,4,9,3,3,36,34,punisher,defector,D,D,15.0,51.0
2,2,cooperative,1,1,4,9,3,4,34,36,defector,grim,D,D,15.0,57.0
2,2,cooperative,1,1,4,9,3,4,36,34,punisher,defector,D,D,15.0,66.0
2,2,cooperative,1,1,4,10,1,1,33,31,defector,grim,C,D,12.0,12.0
2,2,cooperative,1,1,4,10,1,1,31,33,grim,defector,D,C,21.0,21.0
2,2,cooperative,1,1,4,10,1,2,33,31,defector,grim,D,D,15.0,27.0
2,2,cooperative,1,1,4,10,1,2,31,33,grim,defector,D,D,15.0,36.0
2,2,cooperative,1,1,4,10,1,3,33,31,defector,grim,D,D,15.0,42.0
2,2,cooperative,1,1,4,10,1,3,31,33,grim,defector,D,D,15.0,51.0
2,2,cooperative,1,1,4,10,2,1,36,34,punisher,defector,D,C,21.0,21.0
2,2,cooperative,1,1,4,10,2,1,34,36,defector,grim,C,D,12.0,12.0
2,2,cooperative,1,1,4,10,3,1,32,35,defector,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,10,3,1,35,32,defector,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,11,1,1,34,31,defector,grim,C,D,12.0,12.0
2,2,cooperative,1,1,4,11,1,1,31,34,grim,defector,D,C,21.0,21.0
2,2,cooperative,1,1,4,11,1,2,34,31,defector,grim,D,D,15.0,27.0
2,2,cooperative,1,1,4,11,1,2,31,34,grim,defector,D,D,15.0,36.0
2,2,cooperative,1,1,4,11,2,1,36,35,punisher,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,11,2,1,35,36,defector,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,11,2,2,36,35,punisher,defector,D,D,15.0,30.0
2,2,cooperative,1,1,4,11,2,2,35,36,defector,defector,D,D,15.0,30.0
2,2,cooperative,1,1,4,11,2,3,36,35,punisher,defector,D,D,15.0,45.0
2,2,cooperative,1,1,4,11,2,3,35,36,defector,defector,D,D,15.0,45.0
2,2,cooperative,1,1,4,11,2,4,36,35,punisher,defector,D,D,15.0,60.0
2,2,cooperative,1,1,4,11,2,4,35,36,defector,defector,D,D,15.0,60.0
2,2,cooperative,1,1,4,11,2,5,36,35,punisher,defector,D,D,15.0,75.0
2,2,cooperative,1,1,4,11,2,5,35,36,defector,defector,D,D,15.0,75.0
2,2,cooperative,1,1,4,11,2,6,36,35,punisher,defector,D,D,15.0,90.0
2,2,cooperative,1,1,4,11,2,6,35,36,defector,defector,D,D,15.0,90.0
2,2,cooperative,1,1,4,11,3,1,33,32,defector,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,11,3,1,32,33,defector,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,11,3,2,33,32,defector,defector,D,D,15.0,30.0
2,2,cooperative,1,1,4,11,3,2,32,33,defector,defector,D,D,15.0,30.0
2,2,cooperative,1,1,4,11,3,3,33,32,defector,defector,D,D,15.0,45.0
2,2,cooperative,1,1,4,11,3,3,32,33,defector,defector,D,D,15.0,45.0
2,2,cooperative,1,1,4,11,3,4,33,32,defector,defector,D,D,15.0,60.0
2,2,cooperative,1,1,4,11,3,4,32,33,defector,defector,D,D,15.0,60.0
2,2,cooperative,1,1,4,11,3,5,33,32,defector,defector,D,D,15.0,75.0
2,2,cooperative,1,1,4,11,3,5,32,33,defector,defector,D,D,15.0,75.0
2,2,cooperative,1,1,4,11,3,6,33,32,defector,defector,D,D,15.0,90.0
2,2,cooperative,1,1,4,11,3,6,32,33,defector,defector,D,D,15.0,90.0
2,2,cooperative,1,1,4,11,3,7,33,32,defector,defector,D,D,15.0,105.0
2,2,cooperative,1,1,4,11,3,7,32,33,defector,defector,D,D,15.0,105.0
2,2,cooperative,1,1,4,11,3,8,33,32,defector,defector,D,D,15.0,120.0
2,2,cooperative,1,1,4,11,3,8,32,33,defector,defector,D,D,15.0,120.0
2,2,cooperative,1,1,4,11,3,9,33,32,defector,defector,D,D,15.0,135.0
2,2,cooperative,1,1,4,11,3,9,32,33,defector,defector,D,D,15.0,135.0
2,2,cooperative,1,1,4,11,3,10,33,32,defector,defector,D,D,15.0,150.0
2,2,cooperative,1,1,4,11,3,10,32,33,defector,defector,D,D,15.0,150.0
2,2,cooperative,1,1,4,11,3,11,33,32,defector,defector,D,D,15.0,165.0
2,2,cooperative,1,1,4,11,3,11,32,33,defector,defector,D,D,15.0,165.0
2,2,cooperative,1,1,4,11,3,12,33,32,defector,defector,D,D,15.0,180.0
2,2,cooperative,1,1,4,11,3,12,32,33,defector,defector,D,D,15.0,180.0
2,2,cooperative,1,1,4,12,1,1,34,35,defector,grim,C,D,12.0,12.0
2,2,cooperative,1,1,4,12,1,1,35,34,defector,defector,D,C,21.0,21.0
2,2,cooperative,1,1,4,12,1,2,34,35,defector,grim,D,D,15.0,27.0
2,2,cooperative,1,1,4,12,1,2,35,34,defector,defector,D,D,15.0,36.0
2,2,cooperative,1,1,4,12,1,3,34,35,defector,grim,D,D,15.0,42.0
2,2,cooperative,1,1,4,12,1,3,35,34,defector,defector,D,D,15.0,51.0
2,2,cooperative,1,1,4,12,1,4,34,35,defector,grim,D,D,15.0,57.0
2,2,cooperative,1,1,4,12,1,4,35,34,defector,defector,D,D,15.0,66.0
2,2,cooperative,1,1,4,12,1,5,34,35,defector,grim,D,D,15.0,72.0
2,2,cooperative,1,1,4,12,1,5,35,34,defector,defector,D,D,15.0,81.0
2,2,cooperative,1,1,4,12,2,1,36,33,punisher,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,12,2,1,33,36,defector,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,12,3,1,31,32,grim,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,12,3,1,32,31,defector,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,12,3,2,31,32,grim,defector,D,D,15.0,30.0
2,2,cooperative,1,1,4,12,3,2,32,31,defector,defector,D,D,15.0,30.0
2,2,cooperative,1,1,4,13,1,1,32,35,defector,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,13,1,1,35,32,defector,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,13,1,2,32,35,defector,defector,D,D,15.0,30.0
2,2,cooperative,1,1,4,13,1,2,35,32,defector,defector,D,D,15.0,30.0
2,2,cooperative,1,1,4,13,1,3,32,35,defector,defector,D,D,15.0,45.0
2,2,cooperative,1,1,4,13,1,3,35,32,defector,defector,D,D,15.0,45.0
2,2,cooperative,1,1,4,13,1,4,32,35,defector,defector,D,D,15.0,60.0
2,2,cooperative,1,1,4,13,1,4,35,32,defector,defector,D,D,15.0,60.0
2,2,cooperative,1,1,4,13,2,1,36,33,punisher,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,13,2,1,33,36,defector,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,13,3,1,31,34,grim,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,13,3,1,34,31,defector,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,13,3,2,31,34,grim,defector,D,D,15.0,30.0
2,2,cooperative,1,1,4,13,3,2,34,31,defector,defector,D,D,15.0,30.0
2,2,cooperative,1,1,4,13,3,3,31,34,grim,defector,D,D,15.0,45.0
2,2,cooperative,1,1,4,13,3,3,34,31,defector,defector,D,D,15.0,45.0
2,2,cooperative,1,1,4,14,1,1,36,35,punisher,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,14,1,1,35,36,defector,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,14,1,2,36,35,punisher,defector,D,D,15.0,30.0
2,2,cooperative,1,1,4,14,1,2,35,36,defector,defector,D,D,15.0,30.0
2,2,cooperative,1,1,4,14,1,3,36,35,punisher,defector,D,D,15.0,45.0
2,2,cooperative,1,1,4,14,1,3,35,36,defector,defector,D,D,15.0,45.0
2,2,cooperative,1,1,4,14,1,4,36,35,punisher,defector,D,D,15.0,60.0
2,2,cooperative,1,1,4,14,1,4,35,36,defector,defector,D,D,15.0,60.0
2,2,cooperative,1,1,4,14,1,5,36,35,punisher,defector,D,D,15.0,75.0
2,2,cooperative,1,1,4,14,1,5,35,36,defector,defector,D,D,15.0,75.0
2,2,cooperative,1,1,4,14,1,6,36,35,punisher,defector,D,D,15.0,90.0
2,2,cooperative,1,1,4,14,1,6,35,36,defector,defector,D,D,15.0,90.0
2,2,cooperative,1,1,4,14,2,1,33,34,defector,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,14,2,1,34,33,defector,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,14,2,2,33,34,defector,defector,D,D,15.0,30.0
2,2,cooperative,1,1,4,14,2,2,34,33,defector,defector,D,D,15.0,30.0
2,2,cooperative,1,1,4,14,2,3,33,34,defector,defector,D,D,15.0,45.0
2,2,cooperative,1,1,4,14,2,3,34,33,defector,defector,D,D,15.0,45.0
2,2,cooperative,1,1,4,14,2,4,33,34,defector,defector,D,D,15.0,60.0
2,2,cooperative,1,1,4,14,2,4,34,33,defector,defector,D,D,15.0,60.0
2,2,cooperative,1,1,4,14,2,5,33,34,defector,defector,D,D,15.0,75.0
2,2,cooperative,1,1,4,14,2,5,34,33,defector,defector,D,D,15.0,75.0
2,2,cooperative,1,1,4,14,2,6,33,34,defector,defector,D,D,15.0,90.0
2,2,cooperative,1,1,4,14,2,6,34,33,defector,defector,D,D,15.0,90.0
2,2,cooperative,1,1,4,14,2,7,33,34,defector,defector,D,D,15.0,105.0
2,2,cooperative,1,1,4,14,2,7,34,33,defector,defector,D,D,15.0,105.0
2,2,cooperative,1,1,4,14,3,1,31,32,grim,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,14,3,1,32,31,defector,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,14,3,2,31,32,grim,defector,D,D,15.0,30.0
2,2,cooperative,1,1,4,14,3,2,32,31,defector,defector,D,D,15.0,30.0
2,2,cooperative,1,1,4,15,1,1,31,34,grim,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,15,1,1,34,31,defector,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,15,2,1,35,32,defector,grim,C,D,12.0,12.0
2,2,cooperative,1,1,4,15,2,1,32,35,defector,defector,D,C,21.0,21.0
2,2,cooperative,1,1,4,15,2,2,35,32,defector,grim,D,D,15.0,27.0
2,2,cooperative,1,1,4,15,2,2,32,35,defector,defector,D,D,15.0,36.0
2,2,cooperative,1,1,4,15,3,1,36,33,punisher,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,15,3,1,33,36,defector,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,15,3,2,36,33,punisher,defector,D,D,15.0,30.0
2,2,cooperative,1,1,4,15,3,2,33,36,defector,defector,D,D,15.0,30.0
2,2,cooperative,1,1,4,15,3,3,36,33,punisher,defector,D,D,15.0,45.0
2,2,cooperative,1,1,4,15,3,3,33,36,defector,defector,D,D,15.0,45.0
2,2,cooperative,1,1,4,15,3,4,36,33,punisher,defector,D,D,15.0,60.0
2,2,cooperative,1,1,4,15,3,4,33,36,defector,defector,D,D,15.0,60.0
2,2,cooperative,1,1,4,16,1,1,36,33,punisher,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,16,1,1,33,36,defector,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,16,2,1,31,32,grim,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,16,2,1,32,31,defector,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,16,2,2,31,32,grim,defector,D,D,15.0,30.0
2,2,cooperative,1,1,4,16,2,2,32,31,defector,defector,D,D,15.0,30.0
2,2,cooperative,1,1,4,16,3,1,35,34,defector,grim,C,D,12.0,12.0
2,2,cooperative,1,1,4,16,3,1,34,35,defector,defector,D,C,21.0,21.0
2,2,cooperative,1,1,4,16,3,2,35,34,defector,grim,D,D,15.0,27.0
2,2,cooperative,1,1,4,16,3,2,34,35,defector,defector,D,D,15.0,36.0
2,2,cooperative,1,1,4,16,3,3,35,34,defector,grim,D,D,15.0,42.0
2,2,cooperative,1,1,4,16,3,3,34,35,defector,defector,D,D,15.0,51.0
2,2,cooperative,1,1,4,16,3,4,35,34,defector,grim,D,D,15.0,57.0
2,2,cooperative,1,1,4,16,3,4,34,35,defector,defector,D,D,15.0,66.0
2,2,cooperative,1,1,4,17,1,1,35,36,defector,grim,C,D,12.0,12.0
2,2,cooperative,1,1,4,17,1,1,36,35,punisher,defector,D,C,21.0,21.0
2,2,cooperative,1,1,4,17,1,2,35,36,defector,grim,D,D,15.0,27.0
2,2,cooperative,1,1,4,17,1,2,36,35,punisher,defector,D,D,15.0,36.0
2,2,cooperative,1,1,4,17,1,3,35,36,defector,grim,D,D,15.0,42.0
2,2,cooperative,1,1,4,17,1,3,36,35,punisher,defector,D,D,15.0,51.0
2,2,cooperative,1,1,4,17,1,4,35,36,defector,grim,D,D,15.0,57.0
2,2,cooperative,1,1,4,17,1,4,36,35,punisher,defector,D,D,15.0,66.0
2,2,cooperative,1,1,4,17,1,5,35,36,defector,grim,D,D,15.0,72.0
2,2,cooperative,1,1,4,17,1,5,36,35,punisher,defector,D,D,15.0,81.0
2,2,cooperative,1,1,4,17,1,6,35,36,defector,grim,D,D,15.0,87.0
2,2,cooperative,1,1,4,17,1,6,36,35,punisher,defector,D,D,15.0,96.0
2,2,cooperative,1,1,4,17,1,7,35,36,defector,grim,D,D,15.0,102.0
2,2,cooperative,1,1,4,17,1,7,36,35,punisher,defector,D,D,15.0,111.0
2,2,cooperative,1,1,4,17,1,8,35,36,defector,grim,D,D,15.0,117.0
2,2,cooperative,1,1,4,17,1,8,36,35,punisher,defector,D,D,15.0,126.0
2,2,cooperative,1,1,4,17,2,1,33,31,defector,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,17,2,1,31,33,grim,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,17,2,2,33,31,defector,defector,D,D,15.0,30.0
2,2,cooperative,1,1,4,17,2,2,31,33,grim,defector,D,D,15.0,30.0
2,2,cooperative,1,1,4,17,2,3,33,31,defector,defector,D,D,15.0,45.0
2,2,cooperative,1,1,4,17,2,3,31,33,grim,defector,D,D,15.0,45.0
2,2,cooperative,1,1,4,17,2,4,33,31,defector,defector,D,D,15.0,60.0
2,2,cooperative,1,1,4,17,2,4,31,33,grim,defector,D,D,15.0,60.0
2,2,cooperative,1,1,4,17,2,5,33,31,defector,defector,D,D,15.0,75.0
2,2,cooperative,1,1,4,17,2,5,31,33,grim,defector,D,D,15.0,75.0
2,2,cooperative,1,1,4,17,2,6,33,31,defector,defector,D,D,15.0,90.0
2,2,cooperative,1,1,4,17,2,6,31,33,grim,defector,D,D,15.0,90.0
2,2,cooperative,1,1,4,17,2,7,33,31,defector,defector,D,D,15.0,105.0
2,2,cooperative,1,1,4,17,2,7,31,33,grim,defector,D,D,15.0,105.0
2,2,cooperative,1,1,4,17,2,8,33,31,defector,defector,D,D,15.0,120.0
2,2,cooperative,1,1,4,17,2,8,31,33,grim,defector,D,D,15.0,120.0
2,2,cooperative,1,1,4,17,2,9,33,31,defector,defector,D,D,15.0,135.0
2,2,cooperative,1,1,4,17,2,9,31,33,grim,defector,D,D,15.0,135.0
2,2,cooperative,1,1,4,17,2,10,33,31,defector,defector,D,D,15.0,150.0
2,2,cooperative,1,1,4,17,2,10,31,33,grim,defector,D,D,15.0,150.0
2,2,cooperative,1,1,4,17,3,1,34,32,defector,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,17,3,1,32,34,defector,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,17,3,2,34,32,defector,defector,D,D,15.0,30.0
2,2,cooperative,1,1,4,17,3,2,32,34,defector,defector,D,D,15.0,30.0
2,2,cooperative,1,1,4,18,1,1,31,33,grim,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,18,1,1,33,31,defector,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,18,2,1,32,34,defector,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,18,2,1,34,32,defector,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,18,2,2,32,34,defector,defector,D,D,15.0,30.0
2,2,cooperative,1,1,4,18,2,2,34,32,defector,defector,D,D,15.0,30.0
2,2,cooperative,1,1,4,18,2,3,32,34,defector,defector,D,D,15.0,45.0
2,2,cooperative,1,1,4,18,2,3,34,32,defector,defector,D,D,15.0,45.0
2,2,cooperative,1,1,4,18,2,4,32,34,defector,defector,D,D,15.0,60.0
2,2,cooperative,1,1,4,18,2,4,34,32,defector,defector,D,D,15.0,60.0
2,2,cooperative,1,1,4,18,2,5,32,34,defector,defector,D,D,15.0,75.0
2,2,cooperative,1,1,4,18,2,5,34,32,defector,defector,D,D,15.0,75.0
2,2,cooperative,1,1,4,18,2,6,32,34,defector,defector,D,D,15.0,90.0
2,2,cooperative,1,1,4,18,2,6,34,32,defector,defector,D,D,15.0,90.0
2,2,cooperative,1,1,4,18,3,1,35,36,defector,grim,C,D,12.0,12.0
2,2,cooperative,1,1,4,18,3,1,36,35,punisher,defector,D,C,21.0,21.0
2,2,cooperative,1,1,4,19,1,1,33,32,defector,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,19,1,1,32,33,defector,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,19,1,2,33,32,defector,defector,D,D,15.0,30.0
2,2,cooperative,1,1,4,19,1,2,32,33,defector,defector,D,D,15.0,30.0
2,2,cooperative,1,1,4,19,2,1,35,31,defector,grim,C,D,12.0,12.0
2,2,cooperative,1,1,4,19,2,1,31,35,grim,defector,D,C,21.0,21.0
2,2,cooperative,1,1,4,19,2,2,35,31,defector,grim,D,D,15.0,27.0
2,2,cooperative,1,1,4,19,2,2,31,35,grim,defector,D,D,15.0,36.0
2,2,cooperative,1,1,4,19,2,3,35,31,defector,grim,D,D,15.0,42.0
2,2,cooperative,1,1,4,19,2,3,31,35,grim,defector,D,D,15.0,51.0
2,2,cooperative,1,1,4,19,3,1,34,36,defector,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,19,3,1,36,34,punisher,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,19,3,2,34,36,defector,defector,D,D,15.0,30.0
2,2,cooperative,1,1,4,19,3,2,36,34,punisher,defector,D,D,15.0,30.0
2,2,cooperative,1,1,4,19,3,3,34,36,defector,defector,D,D,15.0,45.0
2,2,cooperative,1,1,4,19,3,3,36,34,punisher,defector,D,D,15.0,45.0
2,2,cooperative,1,1,4,19,3,4,34,36,defector,defector,D,D,15.0,60.0
2,2,cooperative,1,1,4,19,3,4,36,34,punisher,defector,D,D,15.0,60.0
2,2,cooperative,1,1,4,19,3,5,34,36,defector,defector,D,D,15.0,75.0
2,2,cooperative,1,1,4,19,3,5,36,34,punisher,defector,D,D,15.0,75.0
2,2,cooperative,1,1,4,19,3,6,34,36,defector,defector,D,D,15.0,90.0
2,2,cooperative,1,1,4,19,3,6,36,34,punisher,defector,D,D,15.0,90.0
2,2,cooperative,1,1,4,19,3,7,34,36,defector,defector,D,D,15.0,105.0
2,2,cooperative,1,1,4,19,3,7,36,34,punisher,defector,D,D,15.0,105.0
2,2,cooperative,1,1,4,19,3,8,34,36,defector,defector,D,D,15.0,120.0
2,2,cooperative,1,1,4,19,3,8,36,34,punisher,defector,D,D,15.0,120.0
2,2,cooperative,1,1,4,20,1,1,33,32,defector,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,20,1,1,32,33,defector,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,20,1,2,33,32,defector,defector,D,D,15.0,30.0
2,2,cooperative,1,1,4,20,1,2,32,33,defector,defector,D,D,15.0,30.0
2,2,cooperative,1,1,4,20,1,3,33,32,defector,defector,D,D,15.0,45.0
2,2,cooperative,1,1,4,20,1,3,32,33,defector,defector,D,D,15.0,45.0
2,2,cooperative,1,1,4,20,2,1,31,35,grim,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,20,2,1,35,31,defector,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,20,2,2,31,35,grim,defector,D,D,15.0,30.0
2,2,cooperative,1,1,4,20,2,2,35,31,defector,defector,D,D,15.0,30.0
2,2,cooperative,1,1,4,20,2,3,31,35,grim,defector,D,D,15.0,45.0
2,2,cooperative,1,1,4,20,2,3,35,31,defector,defector,D,D,15.0,45.0
2,2,cooperative,1,1,4,20,2,4,31,35,grim,defector,D,D,15.0,60.0
2,2,cooperative,1,1,4,20,2,4,35,31,defector,defector,D,D,15.0,60.0
2,2,cooperative,1,1,4,20,3,1,36,34,punisher,defector,D,D,15.0,15.0
2,2,cooperative,1,1,4,20,3,1,34,36,defector,defector,D,D,15.0,15.0
2,3,non-cooperative,1,2,3,1,1,1,39,37,defector,defector,D,C,19.0,19.0
2,3,non-cooperative,1,2,3,1,1,1,37,39,grim,grim,C,D,12.0,12.0
2,3,non-cooperative,1,2,3,1,1,2,39,37,defector,defector,D,D,15.0,34.0
2,3,non-cooperative,1,2,3,1,1,2,37,39,grim,grim,D,D,15.0,27.0
2,3,non-cooperative,1,2,3,1,2,1,41,42,punisher,punisher,C,C,16.0,16.0
2,3,non-cooperative,1,2,3,1,2,1,42,41,punisher,punisher,C,C,16.0,16.0
2,3,non-cooperative,1,2,3,1,2,2,41,42,punisher,punisher,C,C,16.0,32.0
2,3,non-cooperative,1,2,3,1,2,2,42,41,punisher,punisher,C,C,16.0,32.0
2,3,non-cooperative,1,2,3,1,3,1,40,38,defector,defector,D,D,15.0,15.0
2,3,non-cooperative,1,2,3,1,3,1,38,40,defector,defector,D,D,15.0,15.0
2,3,non-cooperative,1,2,3,1,3,2,40,38,defector,defector,D,D,15.0,30.0
2,3,non-cooperative,1,2,3,1,3,2,38,40,defector,defector,D,D,15.0,30.0
